"StateName","FIPS","CountyName","Votes","Trump","Clinton","Other","TrumpPCT","ClintonPCT","OtherPCT","TrumpVClinton","TrumpVClintonPCT","FIPSWinner","StateWinner"
"Nebraska","31069","Garden",1075,869,153,53,80.8372093023256,14.2325581395349,4.93023255813953,716,66.6046511627907,"Trump","Trump"
"Nebraska","31071","Garfield",980,821,121,38,83.7755102040816,12.3469387755102,3.87755102040816,700,71.4285714285714,"Trump","Trump"
"Nebraska","31073","Gosper",1010,794,166,50,78.6138613861386,16.4356435643564,4.95049504950495,628,62.1782178217822,"Trump","Trump"
"Nebraska","31075","Grant",405,367,20,18,90.6172839506173,4.93827160493827,4.44444444444444,347,85.679012345679,"Trump","Trump"
"Nebraska","31077","Greeley",1175,912,210,53,77.6170212765958,17.8723404255319,4.51063829787234,702,59.7446808510638,"Trump","Trump"
"Nebraska","31079","Hall",22060,14408,6282,1370,65.312783318223,28.4768812330009,6.21033544877606,8126,36.8359020852221,"Trump","Trump"
"Nebraska","31081","Hamilton",5004,3783,878,343,75.599520383693,17.5459632294165,6.85451638689049,2905,58.0535571542766,"Trump","Trump"
"Nebraska","31083","Harlan",1832,1496,254,82,81.6593886462882,13.8646288209607,4.47598253275109,1242,67.7947598253275,"Trump","Trump"
"Nebraska","31085","Hayes",514,472,30,12,91.8287937743191,5.83657587548638,2.33463035019455,442,85.9922178988327,"Trump","Trump"
"Nebraska","31087","Hitchcock",1468,1232,161,75,83.9237057220708,10.9673024523161,5.10899182561308,1071,72.9564032697548,"Trump","Trump"
"Nebraska","31089","Holt",5118,4354,531,233,85.0722938647909,10.3751465416178,4.55255959359125,3823,74.6971473231731,"Trump","Trump"
"Nebraska","31091","Hooker",417,355,40,22,85.1318944844125,9.59232613908873,5.2757793764988,315,75.5395683453237,"Trump","Trump"
"Nebraska","31093","Howard",2994,2284,544,166,76.2859051436206,18.1696726786907,5.54442217768871,1740,58.1162324649299,"Trump","Trump"
"Nebraska","31095","Jefferson",3494,2399,837,258,68.6605609616485,23.955352032055,7.38408700629651,1562,44.7052089295936,"Trump","Trump"
"Nebraska","31097","Johnson",2089,1355,563,171,64.8635710866443,26.9506941120153,8.18573480134035,792,37.912876974629,"Trump","Trump"
"Nebraska","31099","Kearney",3296,2531,550,215,76.7900485436893,16.6868932038835,6.52305825242718,1981,60.1031553398058,"Trump","Trump"
"Nebraska","31101","Keith",4034,3235,571,228,80.193356470005,14.154685176004,5.65195835399108,2664,66.038671294001,"Trump","Trump"
"Nebraska","31103","Keya Paha",519,460,40,19,88.6319845857418,7.70712909441233,3.66088631984586,420,80.9248554913295,"Trump","Trump"
"Nebraska","31105","Kimball",1677,1330,230,117,79.3082886106142,13.7149672033393,6.97674418604651,1100,65.5933214072749,"Trump","Trump"
"Nebraska","31107","Knox",4115,3188,720,207,77.4726609963548,17.4969623329283,5.03037667071689,2468,59.9756986634265,"Trump","Trump"
"Nebraska","31109","Lancaster",136223,61588,61898,12737,45.2111611108256,45.4387291426558,9.35010974651858,-310,-0.227568031830167,"Clinton","Trump"
"Nebraska","31111","Lincoln",16131,12164,2913,1054,75.4076002727667,18.0583968755812,6.5340028516521,9251,57.3492033971855,"Trump","Trump"
"Nebraska","31113","Logan",453,400,32,21,88.3002207505519,7.06401766004415,4.63576158940397,368,81.2362030905077,"Trump","Trump"
"Nebraska","31115","Loup",385,323,48,14,83.8961038961039,12.4675324675325,3.63636363636364,275,71.4285714285714,"Trump","Trump"
"Nebraska","31117","McPherson",287,257,14,16,89.5470383275261,4.8780487804878,5.57491289198606,243,84.6689895470383,"Trump","Trump"
"Nebraska","31119","Madison",14343,10628,2711,1004,74.0988635571359,18.9012061632852,6.99993027957889,7917,55.1976573938507,"Trump","Trump"
"Nebraska","31121","Merrick",3788,2926,602,260,77.2439281942978,15.8922914466737,6.86378035902851,2324,61.3516367476241,"Trump","Trump"
"Nebraska","31123","Morrill",2209,1802,284,123,81.5753734721594,12.856496152105,5.56813037573563,1518,68.7188773200543,"Trump","Trump"
"Nebraska","31125","Nance",1621,1261,281,79,77.7914867365824,17.3349784083899,4.87353485502776,980,60.4565083281925,"Trump","Trump"
"Nebraska","31127","Nemaha",3161,2116,785,260,66.9408415058526,24.8339133185701,8.22524517557735,1331,42.1069281872825,"Trump","Trump"
"Nebraska","31129","Nuckolls",2205,1726,353,126,78.2766439909297,16.0090702947846,5.71428571428571,1373,62.2675736961451,"Trump","Trump"
"Nebraska","31131","Otoe",7457,4860,2025,572,65.173662330696,27.15569263779,7.67064503151401,2835,38.017969692906,"Trump","Trump"
"Nebraska","31133","Pawnee",1327,974,279,74,73.3986435568953,21.024868123587,5.57648831951771,695,52.3737754333082,"Trump","Trump"
"Nebraska","31135","Perkins",1455,1217,161,77,83.6426116838488,11.0652920962199,5.29209621993127,1056,72.5773195876289,"Trump","Trump"
"Nebraska","31137","Phelps",4695,3849,572,274,81.9808306709265,12.1831735889244,5.83599574014909,3277,69.7976570820021,"Trump","Trump"
"Nebraska","31139","Pierce",3630,3052,382,196,84.0771349862259,10.5234159779614,5.39944903581267,2670,73.5537190082645,"Trump","Trump"
"Nebraska","31141","Platte",14433,10965,2646,822,75.9717314487633,18.3329869050094,5.6952816462274,8319,57.6387445437539,"Trump","Trump"
"Nebraska","31143","Polk",2582,2028,413,141,78.5437645236251,15.995352439969,5.46088303640589,1615,62.5484120836561,"Trump","Trump"
"Nebraska","31145","Red Willow",5170,4258,645,267,82.3597678916828,12.4758220502901,5.16441005802708,3613,69.8839458413927,"Trump","Trump"
"Nebraska","31147","Richardson",3805,2769,818,218,72.772667542707,21.4980289093298,5.72930354796321,1951,51.2746386333771,"Trump","Trump"
"Nebraska","31149","Rock",798,687,70,41,86.0902255639098,8.7719298245614,5.13784461152882,617,77.3182957393484,"Trump","Trump"
"Nebraska","31151","Saline",5136,3004,1733,399,58.4890965732087,33.7422118380062,7.76869158878505,1271,24.7468847352025,"Trump","Trump"
"Nebraska","31153","Sarpy",80580,45143,28033,7404,56.0225862496898,34.789029535865,9.18838421444527,17110,21.2335567138248,"Trump","Trump"
"Nebraska","31155","Saunders",10860,7555,2523,782,69.5672191528545,23.232044198895,7.20073664825046,5032,46.3351749539595,"Trump","Trump"
"Nebraska","31157","Scotts Bluff",14317,10076,3207,1034,70.3778724593141,22.399944122372,7.22218341831389,6869,47.9779283369421,"Trump","Trump"
"Nebraska","31159","Seward",7922,5454,1875,593,68.8462509467306,23.6682655894976,7.48548346377178,3579,45.177985357233,"Trump","Trump"
"Nebraska","31161","Sheridan",2608,2211,287,110,84.7776073619632,11.0046012269939,4.21779141104294,1924,73.7730061349693,"Trump","Trump"
"Nebraska","31163","Sherman",1573,1150,340,83,73.1087094723458,21.6147488874762,5.276541640178,810,51.4939605848697,"Trump","Trump"
"Nebraska","31165","Sioux",736,616,81,39,83.695652173913,11.0054347826087,5.29891304347826,535,72.6902173913043,"Trump","Trump"
"Nebraska","31167","Stanton",2801,2187,417,197,78.0792574080685,14.8875401642271,7.03320242770439,1770,63.1917172438415,"Trump","Trump"
"Nebraska","31169","Thayer",2690,2051,499,140,76.2453531598513,18.5501858736059,5.20446096654275,1552,57.6951672862454,"Trump","Trump"
"Nebraska","31171","Thomas",393,344,30,19,87.5318066157761,7.63358778625954,4.83460559796438,314,79.8982188295166,"Trump","Trump"
"Nebraska","31173","Thurston",2088,1043,919,126,49.9521072796935,44.0134099616858,6.03448275862069,124,5.93869731800766,"Trump","Trump"
"Nebraska","31175","Valley",2205,1780,339,86,80.7256235827664,15.3741496598639,3.90022675736961,1441,65.3514739229025,"Trump","Trump"
"Nebraska","31177","Washington",10832,7424,2623,785,68.5376661742984,24.2152880354505,7.24704579025111,4801,44.3223781388479,"Trump","Trump"
"Nebraska","31179","Wayne",3776,2693,835,248,71.3188559322034,22.1133474576271,6.56779661016949,1858,49.2055084745763,"Trump","Trump"
"Nebraska","31181","Webster",1708,1330,306,72,77.8688524590164,17.9156908665105,4.21545667447307,1024,59.9531615925059,"Trump","Trump"
"Nebraska","31183","Wheeler",465,377,62,26,81.0752688172043,13.3333333333333,5.59139784946237,315,67.741935483871,"Trump","Trump"
"Nebraska","31185","York",6381,4700,1186,495,73.6561667450243,18.5864284594891,7.7574047954866,3514,55.0697382855352,"Trump","Trump"
"Nevada","32001","Churchill",10938,7830,2210,898,71.5852989577619,20.2047906381423,8.20991040409581,5620,51.3805083196197,"Trump","Clinton"
"Nevada","32003","Clark",767156,320057,402227,44872,41.7199370141145,52.4309266954831,5.84913629040247,-82170,-10.7109896813686,"Clinton","Clinton"
"Nevada","32005","Douglas",27885,17415,8454,2016,62.4529316837009,30.3173749327595,7.22969338353954,8961,32.1355567509414,"Trump","Clinton"
"Nevada","32007","Elko",18559,13551,3401,1607,73.01578748855,18.3253408050003,8.6588717064497,10150,54.6904466835498,"Trump","Clinton"
"Nevada","32009","Esmeralda",423,329,65,29,77.7777777777778,15.3664302600473,6.85579196217494,264,62.4113475177305,"Trump","Clinton"
"Nevada","32011","Eureka",854,723,74,57,84.6604215456674,8.66510538641686,6.67447306791569,649,75.9953161592506,"Trump","Clinton"
"Nevada","32013","Humboldt",6433,4521,1386,526,70.2782527592103,21.5451577801959,8.17658946059381,3135,48.7330949790145,"Trump","Clinton"
"Nevada","32015","Lander",2413,1828,403,182,75.7563199336925,16.7012018234563,7.54247824285122,1425,59.0551181102362,"Trump","Clinton"
"Nevada","32017","Lincoln",2132,1671,285,176,78.3771106941839,13.3677298311445,8.25515947467167,1386,65.0093808630394,"Trump","Clinton"
"Nevada","32019","Lyon",23762,16005,6146,1611,67.3554414611565,25.8648261930814,6.77973234576214,9859,41.4906152680751,"Trump","Clinton"
"Nevada","32021","Mineral",1997,1179,637,181,59.0385578367551,31.8978467701552,9.06359539308963,542,27.1407110665999,"Trump","Clinton"
"Nevada","32023","Nye",19595,13324,5094,1177,67.9969379943863,25.9964276601174,6.0066343454963,8230,42.0005103342689,"Trump","Clinton"
"Nevada","32027","Pershing",1982,1403,430,149,70.787083753784,21.6952573158426,7.51765893037336,973,49.0918264379415,"Trump","Clinton"
"Nevada","32029","Storey",2558,1616,752,190,63.1743549648163,29.3979671618452,7.42767787333855,864,33.7763878029711,"Trump","Clinton"
"Nevada","32031","Washoe",209909,94758,97379,17772,45.1424188576955,46.3910551715267,8.46652597077781,-2621,-1.24863631383123,"Clinton","Clinton"
"Nevada","32033","White Pine",3773,2723,707,343,72.1706864564007,18.7384044526902,9.09090909090909,2016,53.4322820037106,"Trump","Clinton"
"Nevada","32510","Carson City",25016,13125,9610,2281,52.4664214902462,38.4154141349536,9.11816437480013,3515,14.0510073552926,"Trump","Clinton"
"New Hampshire","33001","BELKNAP",35045,19315,13517,2213,55.1148523327151,38.570409473534,6.31473819375089,5798,16.5444428591811,"Trump","Clinton"
"New Hampshire","33003","CARROLL",29616,14635,12987,1994,49.4158562938952,43.8512965964344,6.73284710967045,1648,5.56455969746084,"Trump","Clinton"
"New Hampshire","33005","CHESHIRE",41895,16876,22064,2955,40.281656522258,52.6649958228906,7.05334765485141,-5188,-12.3833393006325,"Clinton","Clinton"
"New Hampshire","33007","COOS",15627,7952,6563,1112,50.8862865553209,41.9978242784924,7.11588916618673,1389,8.88846227682856,"Trump","Clinton"
"New Hampshire","33009","GRAFTON",51191,19010,28510,3671,37.1354339630013,55.6933836025864,7.1711824344123,-9500,-18.5579496395851,"Clinton","Clinton"
"New Hampshire","33011","HILLSBOROUGH",214157,100013,99589,14555,46.7007849381529,46.5027993481418,6.79641571370537,424,0.197985590011065,"Trump","Clinton"
"New Hampshire","33013","MERRIMACK",83648,37674,40198,5776,45.0387337413925,48.0561400153022,6.90512624330528,-2524,-3.01740627390972,"Clinton","Clinton"
"New Hampshire","33015","ROCKINGHAM",181434,90447,79994,10993,49.8511855550779,44.0898618781485,6.05895256677359,10453,5.76132367692936,"Trump","Clinton"
"New Hampshire","33017","STRAFFORD",69000,29072,34894,5034,42.1333333333333,50.5710144927536,7.29565217391304,-5822,-8.43768115942029,"Clinton","Clinton"
"New Hampshire","33019","SULLIVAN",22683,10796,10210,1677,47.5951152845744,45.0116827580126,7.39320195741304,586,2.58343252656174,"Trump","Clinton"
"New Jersey","34001","Atlantic",118041,52690,60924,4427,44.6370328953499,51.612575291636,3.75039181301412,-8234,-6.97554239628604,"Clinton","Clinton"
"New Jersey","34003","Bergen",422213,175529,231211,15473,41.5735659489405,54.7616961107308,3.6647379403287,-55682,-13.1881301617904,"Clinton","Clinton"
"New Jersey","34005","Burlington",221283,89272,121725,10286,40.3429093061826,55.0087444584536,4.64834623536377,-32453,-14.6658351522711,"Clinton","Clinton"
"New Jersey","34007","Camden",229047,72631,146717,9699,31.7100857029343,64.0554122079748,4.23450208909088,-74086,-32.3453265050404,"Clinton","Clinton"
"New Jersey","34009","Cape May",49257,28446,18750,2061,57.7501674888848,38.0656556428528,4.18417686826238,9696,19.684511846032,"Trump","Clinton"
"New Jersey","34011","Cumberland",54331,24453,27771,2107,45.0074543078537,51.1144650383759,3.87808065377041,-3318,-6.10701073052216,"Clinton","Clinton"
"New Jersey","34013","Essex",312884,63176,240837,8871,20.1915086741412,76.9732552639317,2.8352360619271,-177661,-56.7817465897905,"Clinton","Clinton"
"New Jersey","34015","Gloucester",141254,67544,66870,6840,47.8174069406884,47.340252311439,4.84234074787263,674,0.477154629249441,"Trump","Clinton"
"New Jersey","34017","Hudson",220542,49043,163917,7582,22.2374876440769,74.324618440025,3.43789391589811,-114874,-52.0871307959482,"Clinton","Clinton"
"New Jersey","34019","Hunterdon",71660,38712,28898,4050,54.0217694669272,40.3265420039073,5.6516885291655,9814,13.6952274630198,"Trump","Clinton"
"New Jersey","34021","Mercer",158058,46193,104775,7090,29.2253476571891,66.2889572182363,4.48569512457452,-58582,-37.0636095610472,"Clinton","Clinton"
"New Jersey","34023","Middlesex",328557,122953,193044,12560,37.4221215801216,58.7551018544727,3.8227765654057,-70091,-21.3329802743512,"Clinton","Clinton"
"New Jersey","34025","Monmouth",317750,166723,137181,13846,52.4698662470496,43.1726199842644,4.35751376868607,29542,9.29724626278521,"Trump","Clinton"
"New Jersey","34027","Morris",253537,126071,115249,12217,49.7248922248035,45.4564816969515,4.81862607824499,10822,4.26841052785196,"Trump","Clinton"
"New Jersey","34029","Ocean",276725,179079,87150,10496,64.7137049417292,31.49335983377,3.79293522450086,91929,33.2203451079592,"Trump","Clinton"
"New Jersey","34031","Passaic",196228,72902,116759,6567,37.1516806979636,59.5017021016369,3.34661720039954,-43857,-22.3500214036733,"Clinton","Clinton"
"New Jersey","34033","Salem",29853,16381,11904,1568,54.8722071483603,39.8753894080997,5.25240344354001,4477,14.9968177402606,"Trump","Clinton"
"New Jersey","34035","Somerset",157092,65505,85689,5898,41.6984951493392,54.5470170346039,3.75448781605683,-20184,-12.8485218852647,"Clinton","Clinton"
"New Jersey","34037","Sussex",75158,46658,24212,4288,62.0798850421778,32.2148008196067,5.70531413821549,22446,29.8650842225711,"Trump","Clinton"
"New Jersey","34039","Union",223570,68114,147414,8042,30.466520552847,65.9363957597173,3.5970836874357,-79300,-35.4698752068703,"Clinton","Clinton"
"New Jersey","34041","Warren",49683,29858,17281,2544,60.0970150755792,34.7825211843085,5.12046374011231,12577,25.3144938912707,"Trump","Clinton"
"New Mexico","35001","Bernalillo",274662,94698,143417,36547,34.4780129759486,52.2158143463603,13.3061726776911,-48719,-17.7378013704116,"Clinton","Clinton"
"New Mexico","35003","Catron",2049,1464,427,158,71.4494875549048,20.8394338701806,7.71107857491459,1037,50.6100536847243,"Trump","Clinton"
"New Mexico","35005","Chaves",20271,12872,5534,1865,63.4995806817621,27.3000838636476,9.2003354545903,7338,36.1994968181146,"Trump","Clinton"
"New Mexico","35006","Cibola",8063,3195,3741,1127,39.6254495845219,46.3971226590599,13.9774277564182,-546,-6.77167307453801,"Clinton","Clinton"
"New Mexico","35007","Colfax",5332,2585,2129,618,48.4808702175544,39.9287321830458,11.5903975993999,456,8.55213803450863,"Trump","Clinton"
"New Mexico","35009","Curry",13370,9035,3121,1214,67.5766641735228,23.3433059087509,9.08002991772625,5914,44.2333582647719,"Trump","Clinton"
"New Mexico","35011","DeBaca",910,620,193,97,68.1318681318681,21.2087912087912,10.6593406593407,427,46.9230769230769,"Trump","Clinton"
"New Mexico","35013","Dona Ana",70648,25374,37947,7327,35.916091042917,53.7127731853697,10.3711357717133,-12573,-17.7966821424527,"Clinton","Clinton"
"New Mexico","35015","Eddy",19667,13147,5033,1487,66.8480195250928,25.5910916764123,7.56088879849494,8114,41.2569278486805,"Trump","Clinton"
"New Mexico","35017","Grant",12811,5288,6276,1247,41.2770275544454,48.9891499492623,9.73382249629225,-988,-7.71212239481695,"Clinton","Clinton"
"New Mexico","35019","Guadalupe",1827,595,970,262,32.5670498084291,53.0925013683634,14.3404488232074,-375,-20.5254515599343,"Clinton","Clinton"
"New Mexico","35021","Harding",527,311,156,60,59.0132827324478,29.6015180265655,11.3851992409867,155,29.4117647058823,"Trump","Clinton"
"New Mexico","35023","Hidalgo",1872,910,784,178,48.6111111111111,41.8803418803419,9.50854700854701,126,6.73076923076923,"Trump","Clinton"
"New Mexico","35025","Lea",17712,12495,3930,1287,70.5453929539295,22.1883468834688,7.26626016260163,8565,48.3570460704607,"Trump","Clinton"
"New Mexico","35027","Lincoln",8902,5896,2331,675,66.2323073466637,26.1851269377668,7.58256571556953,3565,40.0471804088969,"Trump","Clinton"
"New Mexico","35028","Los Alamos",10885,3359,5562,1964,30.8589802480478,51.0978410656867,18.0431786862655,-2203,-20.2388608176389,"Clinton","Clinton"
"New Mexico","35029","Luna",7295,3478,3195,622,47.676490747087,43.7971213159698,8.52638793694311,283,3.8793694311172,"Trump","Clinton"
"New Mexico","35031","McKinley",21703,5104,13576,3023,23.5174860618348,62.5535640234069,13.9289499147583,-8472,-39.0360779615721,"Clinton","Clinton"
"New Mexico","35033","Mora",2441,665,1536,240,27.2429332240885,62.9250307251127,9.83203605079885,-871,-35.6820975010242,"Clinton","Clinton"
"New Mexico","35035","Otero",20060,11887,6124,2049,59.2572283150548,30.5284147557328,10.2143569292124,5763,28.728813559322,"Trump","Clinton"
"New Mexico","35037","Quay",3572,2212,1017,343,61.9260918253079,28.471444568869,9.60246360582307,1195,33.454647256439,"Trump","Clinton"
"New Mexico","35039","Rio Arriba",14878,3599,9592,1687,24.1900793117354,64.4710310525608,11.3388896357037,-5993,-40.2809517408254,"Clinton","Clinton"
"New Mexico","35041","Roosevelt",5950,3884,1454,612,65.2773109243697,24.436974789916,10.2857142857143,2430,40.8403361344538,"Trump","Clinton"
"New Mexico","35043","Sandoval",61690,25905,27707,8078,41.9922191603177,44.9132760577079,13.0945047819744,-1802,-2.92105689739018,"Clinton","Clinton"
"New Mexico","35045","San Juan",46110,27946,12865,5299,60.6072435480373,27.9006723053568,11.4920841466059,15081,32.7065712426805,"Trump","Clinton"
"New Mexico","35047","San Miguel",10751,2313,7285,1153,21.5142777416054,67.7611384987443,10.7245837596503,-4972,-46.2468607571389,"Clinton","Clinton"
"New Mexico","35049","Santa Fe",71434,14332,50793,6309,20.0632751910855,71.1047960355013,8.83192877341322,-36461,-51.0415208444158,"Clinton","Clinton"
"New Mexico","35051","Sierra",5181,3010,1612,559,58.096892491797,31.1136846168693,10.7894228913337,1398,26.9832078749276,"Trump","Clinton"
"New Mexico","35053","Socorro",6868,2616,3313,939,38.0896913220734,48.2382061735585,13.6721025043681,-697,-10.1485148514851,"Clinton","Clinton"
"New Mexico","35055","Taos",15260,2727,10668,1865,17.870249017038,69.9082568807339,12.221494102228,-7941,-52.0380078636959,"Clinton","Clinton"
"New Mexico","35057","Torrance",6324,3714,1785,825,58.7286527514231,28.2258064516129,13.0455407969639,1929,30.5028462998102,"Trump","Clinton"
"New Mexico","35059","Union",1702,1216,320,166,71.4453584018801,18.8014101057579,9.75323149236193,896,52.6439482961222,"Trump","Clinton"
"New Mexico","35061","Valencia",27592,13215,10841,3536,47.8943171933894,39.2903740214555,12.8153087851551,2374,8.6039431719339,"Trump","Clinton"
"New York","36001","Albany",139830,47810,83077,8943,34.1915182721877,59.4128584710005,6.39562325681184,-35267,-25.2213401988128,"Clinton","Clinton"
"New York","36003","Allegany",18692,12525,4882,1285,67.0072758399315,26.1181254012412,6.87459875882731,7643,40.8891504386904,"Trump","Clinton"
"New York","36005","Bronx",399522,37797,353646,8079,9.46055536365957,88.5172781473861,2.0221664889543,-315849,-79.0567227837265,"Clinton","Clinton"
"New York","36007","Broome",86072,40943,39212,5917,47.5683148991542,45.5572079189516,6.87447718189423,1731,2.01110698020262,"Trump","Clinton"
"New York","36009","Cattaraugus",31161,19692,9497,1972,63.1943775873688,30.4771990629312,6.32842334969995,10195,32.7171785244376,"Trump","Clinton"
"New York","36011","Cayuga",33172,17384,13522,2266,52.405643313638,40.763294344628,6.83106234173399,3862,11.64234896901,"Trump","Clinton"
"New York","36013","Chautauqua",54234,31594,19091,3549,58.2549692075082,35.2011653206476,6.54386547184423,12503,23.0538038868606,"Trump","Clinton"
"New York","36015","Chemung",36119,20097,13757,2265,55.6410753343116,38.0879869320856,6.27093773360281,6340,17.553088402226,"Trump","Clinton"
"New York","36017","Chenango",20160,11921,6775,1464,59.1319444444444,33.6061507936508,7.26190476190476,5146,25.5257936507936,"Trump","Clinton"
"New York","36019","Clinton",32105,14449,15059,2597,45.0054508643513,46.9054664382495,8.08908269739916,-610,-1.90001557389814,"Clinton","Clinton"
"New York","36021","Columbia",30902,13756,15284,1862,44.5149181282765,49.4595819040839,6.02549996763964,-1528,-4.94466377580739,"Clinton","Clinton"
"New York","36023","Cortland",20244,9900,8771,1573,48.9033787788974,43.3264177040111,7.77020351709148,1129,5.57696107488638,"Trump","Clinton"
"New York","36025","Delaware",19792,11942,6627,1223,60.337510105093,33.483225545675,6.17926434923201,5315,26.8542845594179,"Trump","Clinton"
"New York","36027","Dutchess",130934,61797,62261,6876,47.1970611147601,47.5514381291338,5.25150075610613,-464,-0.354377014373647,"Clinton","Clinton"
"New York","36029","Erie",423625,188303,215456,19866,44.4503983475952,50.8600767187961,4.68952493360873,-27153,-6.40967837120095,"Clinton","Clinton"
"New York","36031","Essex",17218,7958,7762,1498,46.2190730630735,45.0807294691602,8.70019746776629,196,1.13834359391335,"Trump","Clinton"
"New York","36033","Franklin",16952,8221,7297,1434,48.4957527135441,43.045068428504,8.45917885795186,924,5.45068428504012,"Trump","Clinton"
"New York","36035","Fulton",21214,13462,6496,1256,63.4580937116998,30.6212878287923,5.92061845950787,6966,32.8368058829075,"Trump","Clinton"
"New York","36037","Genesee",26432,16915,7650,1867,63.9944007263923,28.942191283293,7.06340799031477,9265,35.0522094430993,"Trump","Clinton"
"New York","36039","Greene",22050,13073,7405,1572,59.2879818594104,33.5827664399093,7.12925170068027,5668,25.7052154195011,"Trump","Clinton"
"New York","36041","Hamilton",3225,2064,949,212,64,29.4263565891473,6.57364341085271,1115,34.5736434108527,"Trump","Clinton"
"New York","36043","Herkimer",26255,16699,8083,1473,63.6031232146258,30.7865168539326,5.61035993144163,8616,32.8166063606932,"Trump","Clinton"
"New York","36045","Jefferson",38236,21763,13809,2664,56.9175645988074,36.1151794120724,6.9672559891202,7954,20.802385186735,"Trump","Clinton"
"New York","36047","Brooklyn",805605,141044,640553,24008,17.5078357259451,79.512043743522,2.98012053053295,-499509,-62.0042080175769,"Clinton","Clinton"
"New York","36049","Lewis",11325,7400,3146,779,65.3421633554084,27.7792494481236,6.87858719646799,4254,37.5629139072848,"Trump","Clinton"
"New York","36051","Livingston",30031,17290,10697,2044,57.5738403649562,35.6198594785388,6.80630015650495,6593,21.9539808864174,"Trump","Clinton"
"New York","36053","Madison",30064,15936,11667,2461,53.0069185737094,38.8072112825971,8.18587014369345,4269,14.1997072911123,"Trump","Clinton"
"New York","36055","Monroe",347790,136582,188592,22616,39.2713994076885,54.2258259294402,6.50277466287127,-52010,-14.9544265217516,"Clinton","Clinton"
"New York","36057","Montgomery",19054,11301,6595,1158,59.3103810223575,34.6121549280991,6.0774640495434,4706,24.6982260942584,"Trump","Clinton"
"New York","36059","Nassau",647122,292025,332154,22943,45.1267303537818,51.3278794415891,3.54539020462911,-40129,-6.20114908780724,"Clinton","Clinton"
"New York","36061","Manhattan",668939,64929,579013,24997,9.70626619168564,86.5569207356725,3.7368130726419,-514084,-76.8506545439868,"Clinton","Clinton"
"New York","36063","Niagara",92402,51961,35559,4882,56.2336313066817,38.4829332698426,5.28343542347568,16402,17.750698036839,"Trump","Clinton"
"New York","36065","Oneida",91009,51437,33743,5829,56.5185860739048,37.0765528683976,6.40486105769759,17694,19.4420332055071,"Trump","Clinton"
"New York","36067","Onondaga",208440,83649,112337,12454,40.1309729418538,53.8941661869123,5.97486087123393,-28688,-13.7631932450585,"Clinton","Clinton"
"New York","36069","Ontario",52258,26029,22233,3996,49.8086417390639,42.5446821539286,7.64667610700754,3796,7.26395958513529,"Trump","Clinton"
"New York","36071","Orange",152021,76645,68278,7098,50.4173765466613,44.9135316831227,4.66909177021596,8367,5.50384486353859,"Trump","Clinton"
"New York","36073","Orleans",16380,10936,4470,974,66.7643467643468,27.2893772893773,5.94627594627595,6466,39.4749694749695,"Trump","Clinton"
"New York","36075","Oswego",48180,27688,17095,3397,57.4678289746783,35.4815276048153,7.05064342050643,10593,21.986301369863,"Trump","Clinton"
"New York","36077","Otsego",25668,13308,10451,1909,51.846657316503,40.7160666978339,7.43727598566308,2857,11.1305906186692,"Trump","Clinton"
"New York","36079","Putnam",48563,27024,19366,2173,55.6473035026666,39.878096493215,4.47460000411836,7658,15.7692070094516,"Trump","Clinton"
"New York","36081","Queens",686393,149341,517220,19832,21.7573605791434,75.3533325660372,2.88930685481932,-367879,-53.5959719868938,"Clinton","Clinton"
"New York","36083","Rensselaer",71562,33726,32717,5119,47.1283642156452,45.7183980324753,7.15323775187949,1009,1.40996618316984,"Trump","Clinton"
"New York","36085","Staten Island",180960,101437,74143,5380,56.0549292661362,40.9720380194518,2.97303271441202,27294,15.0828912466844,"Trump","Clinton"
"New York","36087","Rockland",135087,60911,69342,4834,45.0902011296424,51.3313642319394,3.57843463841821,-8431,-6.24116310229704,"Clinton","Clinton"
"New York","36089","Saint Lawrence",39158,19942,16488,2728,50.9270136370601,42.1063384238214,6.96664793911844,3454,8.82067521323867,"Trump","Clinton"
"New York","36091","Saratoga",114094,54575,50913,8606,47.8333654705769,44.6237313092713,7.5429032201518,3662,3.20963416130559,"Trump","Clinton"
"New York","36093","Schenectady",67280,28953,33747,4580,43.0335909631391,50.1590368608799,6.80737217598097,-4794,-7.12544589774078,"Clinton","Clinton"
"New York","36095","Schoharie",14050,8831,4240,979,62.8540925266904,30.1779359430605,6.96797153024911,4591,32.6761565836299,"Trump","Clinton"
"New York","36097","Schuyler",8772,5050,3091,631,57.5695394436844,35.2371181030552,7.19334245326037,1959,22.3324213406293,"Trump","Clinton"
"New York","36099","Seneca",13980,7236,5697,1047,51.7596566523605,40.7510729613734,7.48927038626609,1539,11.0085836909871,"Trump","Clinton"
"New York","36101","Steuben",42002,26831,12526,2645,63.8802914146945,29.8223894100281,6.29731917527737,14305,34.0579020046664,"Trump","Clinton"
"New York","36103","Suffolk",681254,350570,303951,26733,51.4595143661542,44.6163985826138,3.92408705123199,46619,6.84311578354036,"Trump","Clinton"
"New York","36105","Sullivan",29955,15931,12568,1456,53.1831079953263,41.9562677349357,4.86062426973794,3363,11.2268402603906,"Trump","Clinton"
"New York","36107","Tioga",22299,13260,7526,1513,59.4645499798197,33.7503923942778,6.78505762590251,5734,25.7141575855419,"Trump","Clinton"
